Nome do Veэculo;;Nome da Conta;;Data do Recebimento;;Data da Posiчуo;Posiчуo;Igniчуo;Latitude;Longitude;;Aчуo;;Velocidade;Nэvel da Bateria (%);;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:18:25;;09/02/2024 05:13:00;"13,65 Km N De MANAQUIRI, AM, 0,0 Km/h";Ligada;03А 18' 18'' Sul;60А 27' 49'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:18:25;;09/02/2024 05:10:59;"13,61 Km N De MANAQUIRI, AM, 1,0 Km/h";Ligada;03А 18' 20'' Sul;60А 27' 50'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:17:35;;09/02/2024 05:08:58;"13,56 Km N De MANAQUIRI, AM, 1,0 Km/h";Ligada;03А 18' 21'' Sul;60А 27' 50'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:17:35;;09/02/2024 05:06:57;"13,51 Km N De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 23'' Sul;60А 27' 48'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 07:38:25;;09/02/2024 05:04:56;"13,46 Km N De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 24'' Sul;60А 27' 45'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:17:35;;09/02/2024 05:03:59;"13,44 Km N De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 25'' Sul;60А 27' 44'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:17:35;;09/02/2024 05:01:58;"13,43 Km N De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 25'' Sul;60А 27' 41'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:17:35;;09/02/2024 04:59:57;"13,42 Km N De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 26'' Sul;60А 27' 38'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:17:35;;09/02/2024 04:58:00;"13,40 Km N De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 26'' Sul;60А 27' 34'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:17:35;;09/02/2024 04:55:59;"13,40 Km N De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 26'' Sul;60А 27' 31'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:16:45;;09/02/2024 04:53:58;"13,39 Km N De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 26'' Sul;60А 27' 26'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:16:45;;09/02/2024 04:51:57;"13,39 Km N De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 27'' Sul;60А 27' 23'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 07:35:06;;09/02/2024 04:49:56;"13,42 Km N De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 26'' Sul;60А 27' 20'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:16:45;;09/02/2024 04:49:00;"13,43 Km N De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 25'' Sul;60А 27' 19'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:16:45;;09/02/2024 04:46:59;"13,51 Km N De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 23'' Sul;60А 27' 18'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:16:45;;09/02/2024 04:44:58;"13,57 Km N De MANAQUIRI, AM, 1,0 Km/h";Ligada;03А 18' 21'' Sul;60А 27' 17'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:16:45;;09/02/2024 04:43:01;"13,61 Km N De MANAQUIRI, AM, 0,0 Km/h";Ligada;03А 18' 20'' Sul;60А 27' 18'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:16:45;;09/02/2024 04:41:00;"13,62 Km N De MANAQUIRI, AM, 0,0 Km/h";Ligada;03А 18' 19'' Sul;60А 27' 18'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:55;;09/02/2024 04:38:59;"13,60 Km N De MANAQUIRI, AM, 0,0 Km/h";Ligada;03А 18' 20'' Sul;60А 27' 18'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:55;;09/02/2024 04:36:58;"13,60 Km N De MANAQUIRI, AM, 0,0 Km/h";Ligada;03А 18' 20'' Sul;60А 27' 19'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 07:30:05;;09/02/2024 04:34:57;"13,64 Km N De MANAQUIRI, AM, 1,0 Km/h";Ligada;03А 18' 19'' Sul;60А 27' 19'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:55;;09/02/2024 04:33:59;"13,67 Km N De MANAQUIRI, AM, 1,0 Km/h";Ligada;03А 18' 18'' Sul;60А 27' 19'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:55;;09/02/2024 04:31:58;"13,74 Km N De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 15'' Sul;60А 27' 18'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:55;;09/02/2024 04:29:57;"13,84 Km N De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 18' 12'' Sul;60А 27' 14'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:55;;09/02/2024 04:28:00;"13,89 Km N De MANAQUIRI, AM, 6,0 Km/h";Ligada;03А 18' 11'' Sul;60А 27' 08'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:55;;09/02/2024 04:25:59;"13,92 Km N De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 18' 10'' Sul;60А 27' 02'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:55;;09/02/2024 04:23:58;"13,94 Km N De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 10'' Sul;60А 26' 57'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:55;;09/02/2024 04:21:57;"13,94 Km N De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 10'' Sul;60А 26' 54'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 07:28:25;;09/02/2024 04:19:57;"13,98 Km N De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 09'' Sul;60А 26' 50'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:55;;09/02/2024 04:18:59;"13,97 Km N De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 10'' Sul;60А 26' 49'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:55;;09/02/2024 04:16:58;"13,99 Km N De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 09'' Sul;60А 26' 46'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:55;;09/02/2024 04:14:57;"14,00 Km N De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 09'' Sul;60А 26' 43'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:55;;09/02/2024 04:13:00;"14,01 Km N De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 10'' Sul;60А 26' 41'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:05;;09/02/2024 04:10:59;"14,02 Km N De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 09'' Sul;60А 26' 38'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:05;;09/02/2024 04:08:57;"14,04 Km N De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 09'' Sul;60А 26' 36'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:15:05;;09/02/2024 04:06:56;"14,07 Km N De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 08'' Sul;60А 26' 33'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:14:15;;09/02/2024 04:06:56;"14,07 Km N De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 08'' Sul;60А 26' 33'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 07:27:35;;09/02/2024 04:04:56;"14,11 Km N De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 07'' Sul;60А 26' 31'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:14:15;;09/02/2024 04:03:59;"14,14 Km N De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 07'' Sul;60А 26' 29'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:13:26;;09/02/2024 04:03:59;"14,14 Km N De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 07'' Sul;60А 26' 29'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:13:26;;09/02/2024 04:01:58;"14,19 Km N De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 18' 06'' Sul;60А 26' 24'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:13:26;;09/02/2024 03:59:57;"14,25 Km N De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 18' 05'' Sul;60А 26' 19'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:12:35;;09/02/2024 03:58:00;"14,27 Km N De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 18' 04'' Sul;60А 26' 15'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:12:35;;09/02/2024 03:55:59;"14,31 Km N De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 18' 04'' Sul;60А 26' 10'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:12:35;;09/02/2024 03:53:58;"14,32 Km N De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 18' 05'' Sul;60А 26' 05'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:12:35;;09/02/2024 03:51:57;"14,34 Km NNE De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 05'' Sul;60А 26' 01'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 07:25:55;;09/02/2024 03:49:55;"14,35 Km NNE De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 05'' Sul;60А 25' 58'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:12:35;;09/02/2024 03:49:00;"14,35 Km NNE De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 05'' Sul;60А 25' 57'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:12:35;;09/02/2024 03:46:59;"14,34 Km NNE De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 06'' Sul;60А 25' 54'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:12:35;;09/02/2024 03:44:58;"14,34 Km NNE De MANAQUIRI, AM, 1,0 Km/h";Ligada;03А 18' 07'' Sul;60А 25' 52'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:12:35;;09/02/2024 03:43:01;"14,34 Km NNE De MANAQUIRI, AM, 1,0 Km/h";Ligada;03А 18' 07'' Sul;60А 25' 50'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:12:35;;09/02/2024 03:41:00;"14,35 Km NNE De MANAQUIRI, AM, 1,0 Km/h";Ligada;03А 18' 07'' Sul;60А 25' 49'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:12:35;;09/02/2024 03:38:59;"14,38 Km NNE De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 06'' Sul;60А 25' 47'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:12:35;;09/02/2024 03:36:57;"14,43 Km NNE De MANAQUIRI, AM, 1,0 Km/h";Ligada;03А 18' 06'' Sul;60А 25' 45'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 05:15:54;;09/02/2024 03:34:56;"14,45 Km NNE De MANAQUIRI, AM, 1,0 Km/h";Ligada;03А 18' 05'' Sul;60А 25' 43'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:12:35;;09/02/2024 03:33:59;"14,47 Km NNE De MANAQUIRI, AM, 1,0 Km/h";Ligada;03А 18' 05'' Sul;60А 25' 43'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:11:45;;09/02/2024 03:31:58;"14,48 Km NNE De MANAQUIRI, AM, 1,0 Km/h";Ligada;03А 18' 04'' Sul;60А 25' 41'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:11:45;;09/02/2024 03:29:57;"14,50 Km NNE De MANAQUIRI, AM, 2,0 Km/h";Ligada;03А 18' 04'' Sul;60А 25' 40'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:11:45;;09/02/2024 03:28:00;"14,55 Km NNE De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 04'' Sul;60А 25' 36'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:56;;09/02/2024 03:25:59;"14,61 Km NNE De MANAQUIRI, AM, 3,0 Km/h";Ligada;03А 18' 02'' Sul;60А 25' 33'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:56;;09/02/2024 03:23:58;"14,66 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 18' 02'' Sul;60А 25' 29'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:56;;09/02/2024 03:21:57;"14,75 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 18' 00'' Sul;60А 25' 24'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 05:08:24;;09/02/2024 03:19:56;"14,84 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 59'' Sul;60А 25' 19'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:55;;09/02/2024 03:18:59;"14,90 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 57'' Sul;60А 25' 16'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:55;;09/02/2024 03:16:58;"15,02 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 55'' Sul;60А 25' 10'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:55;;09/02/2024 03:14:56;"15,12 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 54'' Sul;60А 25' 05'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:55;;09/02/2024 03:12:59;"15,22 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 52'' Sul;60А 24' 59'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:55;;09/02/2024 03:10:58;"15,33 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 50'' Sul;60А 24' 53'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:55;;09/02/2024 03:08:57;"15,43 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 49'' Sul;60А 24' 47'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:55;;09/02/2024 03:06:56;"15,54 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 47'' Sul;60А 24' 41'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 05:05:54;;09/02/2024 03:04:56;"15,63 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 46'' Sul;60А 24' 36'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:55;;09/02/2024 03:04:00;"15,68 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 17' 45'' Sul;60А 24' 34'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:55;;09/02/2024 03:01:59;"15,77 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 17' 43'' Sul;60А 24' 29'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:05;;09/02/2024 02:59:58;"15,87 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 42'' Sul;60А 24' 24'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:05;;09/02/2024 02:58:01;"15,98 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 40'' Sul;60А 24' 20'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:05;;09/02/2024 02:56:00;"16,10 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 38'' Sul;60А 24' 15'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:05;;09/02/2024 02:53:59;"16,23 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 35'' Sul;60А 24' 09'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:05;;09/02/2024 02:51:58;"16,38 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 33'' Sul;60А 24' 03'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 03:55:54;;09/02/2024 02:49:56;"16,51 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 31'' Sul;60А 23' 57'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:05;;09/02/2024 02:49:00;"16,56 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 30'' Sul;60А 23' 55'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:05;;09/02/2024 02:46:58;"16,69 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 28'' Sul;60А 23' 49'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:05;;09/02/2024 02:44:57;"16,81 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 17' 26'' Sul;60А 23' 44'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:05;;09/02/2024 02:43:00;"16,89 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 17' 26'' Sul;60А 23' 39'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:05;;09/02/2024 02:40:59;"16,98 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 17' 24'' Sul;60А 23' 34'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:05;;09/02/2024 02:38:58;"17,09 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 17' 23'' Sul;60А 23' 29'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:10:05;;09/02/2024 02:36:57;"17,22 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 21'' Sul;60А 23' 25'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 03:48:24;;09/02/2024 02:34:56;"17,33 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 19'' Sul;60А 23' 20'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:09:15;;09/02/2024 02:34:00;"17,38 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 17' 18'' Sul;60А 23' 18'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:09:15;;09/02/2024 02:31:59;"17,50 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 17' 16'' Sul;60А 23' 13'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 02:30:54;;09/02/2024 02:29:58;"17,62 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 17' 15'' Sul;60А 23' 08'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:09:15;;09/02/2024 02:28:01;"17,73 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 17' 13'' Sul;60А 23' 03'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:09:15;;09/02/2024 02:26:00;"17,85 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 17' 11'' Sul;60А 22' 58'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:09:15;;09/02/2024 02:23:59;"17,96 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 17' 10'' Sul;60А 22' 53'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 10:09:15;;09/02/2024 02:21:57;"18,06 Km NNE De MANAQUIRI, AM, 5,0 Km/h";Ligada;03А 17' 09'' Sul;60А 22' 48'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;09/02/2024 02:26:44;;09/02/2024 02:19:56;"18,19 Km NNE De MANAQUIRI, AM, 4,0 Km/h";Ligada;03А 17' 07'' Sul;60А 22' 43'' Oeste;;Ver no mapa;;4;-;;;
